,AAPL,AAPL,AAPL,AAPL,AAPL,MSFT,MSFT,MSFT,MSFT,MSFT,GOOGL,GOOGL,GOOGL,GOOGL,GOOGL,AMZN,AMZN,AMZN,AMZN,AMZN,TSLA,TSLA,TSLA,TSLA,TSLA,META,META,META,META,META,NVDA,NVDA,NVDA,NVDA,NVDA,JPM,JPM,JPM,JPM,JPM,JNJ,JNJ,JNJ,JNJ,JNJ,V,V,V,V,V
Price,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-18,166.3112030029297,168.99489595879072,165.9292167455851,167.9860600754121,90956700,292.8389892578125,299.7572018071977,291.95848518377585,294.2129701112616,42333200,135.06643676757812,136.19217162710595,134.5107751926396,135.24222628592668,34872000,158.91749572753906,159.7344970703125,157.6645050048828,159.10499572753906,67292000,343.5033264160156,356.92999267578125,338.6866760253906,342.2033386230469,66743400,316.2007141113281,322.223582545403,315.69385946569565,321.309236297588,22645600,25.852922439575195,26.586502096835268,25.720180142919816,26.209232613206122,424270000,137.00917053222656,141.0939896571969,136.34798062747797,141.0939896571969,32324800,148.62770080566406,149.1791576902391,147.65818607467324,148.62770080566406,7815600,209.3059844970703,210.47035580497388,207.96694934979976,209.4709357418264,9099300
2022-01-19,162.81454467773438,167.56489994287205,162.53050974989438,166.50708841129685,94815000,293.4969177246094,303.73396167938847,292.8873652813076,296.36098446324274,45933900,134.1909637451172,137.01449172836578,134.09065764793374,135.58832360539645,28648000,156.2989959716797,159.25,156.25,158.76199340820312,53242000,331.8833312988281,351.5566711425781,331.6666564941406,347.2366638183594,75442500,317.6319580078125,325.09595604857486,317.37354124914367,317.62200956921583,20814700,25.018539428710938,26.491685829524776,25.003569036171825,26.028584046386747,488315000,134.88975524902344,137.87865356275464,134.5455887956397,137.28088495623305,22380000,148.16517639160156,150.06860647660514,147.9339233507638,148.71663325851398,5926500,208.30653381347656,211.75114372575536,205.81284014223493,206.67641706732718,9399800
2022-01-20,161.12989807128906,166.19367112950465,160.8066766064742,163.54914953452655,91420500,291.82305908203125,301.54725709970177,291.37797913887493,299.050905777843,35380700,132.39434814453125,136.6832786039826,132.05369536697646,135.31669707569674,29908000,151.66749572753906,158.0,151.3509979248047,156.76600646972656,71974000,332.0899963378906,347.2200012207031,331.3333435058594,336.57666015625,70488600,314.6203918457031,325.8114100159369,314.04395892922986,321.91541503809407,16925000,24.103303909301758,25.529541690939176,24.03144262375885,25.25507380335829,435181000,133.73948669433594,136.41137527501465,133.46776616640858,134.9441037725991,14860800,146.98219299316406,149.30366720449823,146.6975613545102,148.7966721876399,6011300,207.98634338378906,213.0804804104872,207.5885119864113,208.3453540173438,8532700
2022-01-21,159.07305908203125,162.91251531175593,158.96531859071325,161.04175539217772,122848900,286.4335632324219,294.25162003175876,286.02716542406625,292.87766885666707,57984400,129.4586181640625,133.94169047418686,129.19543397045766,131.68526524961257,55652000,142.64300537109375,150.89999389648438,142.07049560546875,149.9499969482422,163972000,314.6333312988281,334.8500061035156,313.5,332.11334228515625,103416000,301.3125,316.35972190975184,301.18329165314026,312.88116630302665,28710700,23.328813552856445,24.775011728644085,23.218028078937195,23.46155585638915,718958000,131.4027099609375,133.60361717594236,130.66907422260255,133.59456489260634,20705400,146.6442108154297,149.41931527877261,146.2884348039168,147.81829608299495,10550300,199.8163299560547,209.19925941013267,199.70960985660446,209.0634163312681,16200200
2022-01-24,158.29925537109375,158.9652914615593,151.5214395660685,156.73213888196668,162294600,286.76251220703125,287.4785140362115,267.1012224531404,282.72770843175715,85731500,129.90802001953125,130.30428901156284,123.64720029032809,125.11507313847382,76622000,144.54400634765625,144.94500732421875,135.3520050048828,139.0,155624000,310.0,311.1700134277344,283.8233337402344,301.586669921875,151565700,306.8185119628906,307.63349506670795,287.23923291473017,296.0151177767175,38878100,23.326814651489258,23.33479860637558,20.847617715138355,22.286829332930466,913982000,131.28497314453125,131.76500679042,126.41217695151043,128.86668652648393,28471400,144.9542694091797,146.0216111261999,140.76493654419215,145.8704056270541,14054600,195.85745239257812,196.7016189622781,189.8415070918419,196.177642273249,16054000
2022-01-25,156.49708557128906,159.41585293852967,153.79379917867107,155.7135197495045,115798400,279.1379699707031,285.42725856382043,275.9256173154079,282.06974485682485,72848600,126.06552124023438,128.51264787747468,125.63400340844352,127.85816527451126,46960000,139.98599243164062,143.60000610351562,138.14500427246094,142.24249267578125,90824000,306.1333312988281,317.086669921875,301.07000732421875,304.73333740234375,86595900,298.3110046386719,304.3537700665369,295.7567434945559,298.1122482172052,25108500,22.280839920043945,22.898644579433583,21.957466910396736,22.502410844337714,664616000,132.71603393554688,133.0058728985882,127.51716155332298,130.10753854930456,18915900,149.09910583496094,149.79287853172144,143.7179090382032,144.4116817349637,14081200,196.00299072265625,199.2826494636881,191.14173375808238,193.6936438168851,12125500
2022-01-26,156.40895080566406,161.01237982580022,154.57737732066565,160.14066670272183,108275300,287.0915222167969,298.4993332025726,283.5308241295649,298.0058564603818,90428900,128.3477783203125,132.0889733339284,126.27109790890478,130.2208611272421,49130000,138.87249755859375,145.18499755859375,137.31849670410156,144.75,95602000,312.4700012207031,329.2300109863281,302.0,317.4766540527344,104867400,292.8248291015625,305.62591916751484,289.0679900892156,305.1289826297409,28348800,22.72797393798828,24.010489477432596,22.256886340278513,23.195069558309832,755959000,133.97499084472656,136.37517308317348,132.1997755898567,134.6995744227536,20709100,149.76620483398438,150.5133426172852,147.8538714083634,149.0190534786984,9963200,199.758056640625,204.59991715251306,197.62337395048354,198.21526465512002,10817600
2022-01-27,155.94859313964844,160.4736636918006,155.02790442490624,159.112223875077,121954600,290.12005615234375,297.3382163920615,288.2719692510956,292.848647044969,53481300,128.12132263183594,131.74382882791292,128.0493095569631,130.40457051733026,31950000,139.6374969482422,144.24349975585938,139.35000610351562,140.8000030517578,77516000,276.3666687011719,311.7966613769531,276.3333435058594,311.1199951171875,147109500,292.83477783203125,299.86143743195197,292.4571012100481,295.92570854139984,21629900,21.901578903198242,23.948614578743555,21.633097919054194,23.522439993882372,573353000,131.61106872558594,136.20310708218912,130.54231846918796,135.3336038703069,17536800,151.73187255859375,152.90595771830064,150.31764472056977,150.66453105012252,9066700,200.02975463867188,204.69696643666532,199.7386729680497,203.28030481458293,12009800
2022-01-28,166.83030700683594,166.8499002604039,159.4550237648548,162.30523687541563,179935700,298.2671203613281,298.4799897848547,284.9048025987013,290.49743069503995,49743700,132.43759155273438,132.44306224487067,127.60492456968234,128.77087909121911,34362000,143.97799682617188,143.9980010986328,137.92950439453125,140.86050415039062,74392000,282.1166687011719,285.8333435058594,264.0033264160156,277.1866760253906,134789100,299.8614196777344,300.0502579775452,291.2346091634408,293.8087366396124,21871600,22.795841217041016,22.81380606550494,21.2548257675977,21.969441054751794,543774000,132.78848266601562,132.9243360310003,128.76705721909346,130.59662751581453,14117000,152.79925537109375,152.84373077346572,150.5845241960358,151.97206988932206,9783100,221.23110961914062,221.34754230740498,209.6844041183501,214.08961355850192,26425300
2022-01-31,171.18890380859375,171.404384802253,166.02717900729996,166.6638328323027,115541600,300.89886474609375,302.25347455772607,296.4382933508896,298.93467313715706,46444500,134.3766632080078,134.54501194652062,131.30386304500786,133.24298773952233,39986000,149.57350158691406,150.36050415039062,144.30050659179688,144.75,78308000,312.239990234375,312.663330078125,287.3500061035156,290.9033203125,104436000,311.3406677246094,311.86741920483496,297.48607558743464,298.83772831759944,21579500,24.43865966796875,24.461615916333805,23.007432099177755,23.13717992402368,564680000,134.5908966064453,134.7629729469696,131.03138604212006,131.90994141655815,13985700,153.2439422607422,153.53746355341585,151.93645806171764,152.5412799457843,8054800,219.45541381835938,219.65918580699392,215.4577340169181,218.85382525175334,12380600
2022-02-01,171.0223846435547,171.2476547749565,168.76963849371157,170.43470653654342,86213900,298.75091552734375,300.5602908856212,295.2385847597286,300.347421459454,40950400,136.70115661621094,136.8491380497125,133.44809584204324,136.65199616866573,68644000,151.19349670410156,151.70799255371094,147.62750244140625,150.0,59220000,310.4166564941406,314.5666809082031,301.6666564941406,311.7366638183594,73138200,317.0455017089844,317.70146155908856,310.2076502988541,312.63270295780956,18023800,24.590364456176758,25.09638417294611,23.84380957085844,25.05546307837745,518925000,136.90048217773438,137.19032113741014,134.31917131699825,134.67240391142664,14584900,151.98985290527344,152.96824383405294,150.70013418008574,152.75478363169412,8154700,225.46165466308594,227.6448562539769,219.69800009420848,220.16374562131256,12247200
2022-02-02,172.22708129882812,172.26626780396012,169.7686586589768,171.15948068570833,84914300,303.2985534667969,304.90474476135483,298.8670363988058,299.59272363577713,36636000,146.98623657226562,150.50843749823036,144.5257135029297,150.2139748753728,123200000,150.6125030517578,155.0749969482422,148.86349487304688,155.05050659179688,87330000,301.88665771484375,310.5,296.4700012207031,309.3933410644531,66792900,321.0209655761719,325.9903303683727,314.9285194880384,325.8114405151964,58458300,25.19319725036621,25.767084393020323,24.505528293848347,25.74413004951072,543419000,135.8045654296875,136.7102914748952,134.11086214763958,136.31176980375858,12441100,153.67088317871094,153.8665640321566,150.89577906256497,150.89577906256497,7382800,228.43080139160156,228.84804316317,223.18141101831526,224.43312152723746,10590500
2022-02-03,169.3474884033203,172.618874147118,168.58351594007854,170.89502658265624,89418100,291.484375,301.1408638459518,290.2361846781371,299.4572493683748,43730000,142.10984802246094,148.64974827603828,141.68825627852442,144.70744115071966,71518000,138.8455047607422,144.24749755859375,138.33299255371094,141.7375030517578,225532000,297.0466613769531,312.3333435058594,293.50665283203125,294.0,78855600,236.3032684326172,246.48053467886555,234.30558891347803,243.15105364833332,188119900,23.90169906616211,25.028515976458163,23.734024607139915,24.410713264329317,410178000,134.6814422607422,137.35333097498565,134.31009131468738,135.8588887270999,12474900,153.66200256347656,154.42693321984564,152.13214125073839,153.21727575330814,6240400,224.666015625,226.558135715167,223.70541629912097,226.1214835061839,9968000
2022-02-04,169.06307983398438,170.74008547588204,167.38607419208668,168.36677539536157,82465400,296.0223388671875,298.78961201270425,290.24586730318873,290.47807776902533,35096500,142.31146240234375,143.88262665253944,139.5524914323561,142.46192913434274,57998000,157.63949584960938,161.1999969482422,150.60800170898438,155.60650634765625,253456000,307.7733459472656,312.1666564941406,293.72332763671875,299.0733337402344,73625400,235.63735961914062,241.12354314413145,228.70012992242172,233.53035358963444,89342200,24.27198028564453,24.587369295180423,23.586308302613325,23.925651076488982,354829000,138.17755126953125,139.0289358894806,134.74485593663667,135.04374716408364,16654400,152.65692138671875,153.85767556951404,151.313837802694,152.09656129155692,6392200,221.60952758789062,223.3852000882137,218.271652383291,221.7162624859139,10848100
2022-02-07,168.3472137451172,170.59301347126842,167.65090913443373,169.52405248698778,77251200,291.194091796875,297.8607227658091,290.1781120131645,296.244875824076,28533300,138.2475128173828,143.2619244603311,137.9485645278239,143.2619244603311,54974000,157.9355010986328,162.6909942626953,157.25,158.52000427246094,102624000,302.4466552734375,315.92333984375,300.9033203125,307.92999267578125,60994500,223.531982421875,236.8399414253013,222.63748761328324,236.2436115529068,88613800,24.680191040039062,25.133311835992746,24.15520704406836,24.324878438884706,376868000,138.63949584960938,139.13763413073667,136.62878287321362,138.82063829913594,12572300,152.14993286132812,152.7547683755728,151.21600385332368,152.46124705465797,6065700,220.4160614013672,223.09411699600906,219.30019379926094,221.2311198685471,5984500
2022-02-08,171.45602416992188,171.96599307785382,168.12163049721661,168.4158439042664,74829200,294.6870422363281,295.65462512508105,290.2264992927546,291.48434523681885,32421200,138.44415283203125,139.04103406729655,136.07549495720775,138.0742067910711,54284000,161.4134979248047,161.79249572753906,155.55050659179688,156.75050354003906,76040000,307.3333435058594,308.7633361816406,298.26666259765625,301.84332275390625,50729100,218.83096313476562,224.38672506740048,214.8256559150308,219.49687143062172,94729700,25.0594539642334,25.18121782066889,23.933634671761467,24.311901593153753,410359000,141.2479705810547,143.53945631456727,140.206391182288,140.38753362290623,20411400,152.5502166748047,153.03052932813404,151.63408034462563,152.11439299795498,6296100,221.17288208007812,221.7162543388541,218.07758495692542,219.5427504979666,7542000
2022-02-09,172.87802124023438,173.2408759269309,171.5246486789991,172.65246413479986,71285000,301.1214599609375,301.81812081600225,297.4253157990667,299.82490244451157,31284700,140.6221160888672,141.5482389401136,139.22674129304525,139.99792689638787,40144000,161.1894989013672,163.83450317382812,160.25,162.87350463867188,68786000,310.6666564941406,315.42333984375,306.6666564941406,311.6666564941406,52259400,230.57855224609375,231.94015349913388,220.84854156326838,222.82633926682897,86563300,26.65336799621582,26.673329784734484,25.303982693125686,25.57246170515625,524282000,141.83670043945312,142.58844087515521,141.13023524858244,141.827634334261,9131100,152.5323944091797,153.19948457270206,152.31892067093824,153.0482790976084,5387500,224.0159149169922,226.22822497614283,223.28818095527723,223.29789355046938,7772800
2022-02-10,168.79832458496094,172.09348197353535,168.23933255381579,170.7793456546729,90865900,292.5777587890625,299.09925890544037,290.9522263996024,294.18395014827564,45386200,137.67047119140625,140.51535178227655,137.0120182079764,138.74656067127665,39330000,159.0034942626953,160.7165069580078,157.75,158.35000610351562,68268000,301.51666259765625,314.60333251953125,298.8999938964844,302.7900085449219,66126900,226.67266845703125,233.56020246747195,225.31105185790094,226.87144006436878,49310400,25.774072647094727,26.87294386426825,25.55050669154954,25.944743476270883,513200000,141.2479705810547,144.0376083914792,140.58679445367102,141.89104213857416,16455600,150.6912078857422,152.2922268740491,150.5844778105161,152.28333722510797,10355300,219.24879455566406,223.48623811964973,218.54903214473995,221.6202099671432,6794600
2022-02-11,165.3854522705078,169.73976805864703,164.7970255558841,169.00424214752385,98670700,285.4757385253906,294.4258825902008,284.6823132620439,293.36153522818614,39175600,133.3626708984375,138.20327714148414,132.48620871777104,137.65060102749104,39958000,153.2935028076172,159.0,152.73399353027344,158.13450622558594,77100000,286.6666564941406,305.32000732421875,283.5666809082031,303.2099914550781,79645800,218.204833984375,229.0082293247873,217.42961420856673,227.06024661414577,46156900,23.90269660949707,26.1014383680604,23.727038196145745,25.865894587572004,605472000,139.40936279296875,143.27681719674055,138.548925742649,140.94004214768395,16830000,149.17027282714844,151.34052826304938,149.01905376815284,150.4243921187018,13125300,218.3740692138672,222.66010968953995,217.25638629009867,220.8621064116658,7535200
2022-02-14,165.62081909179688,166.30730692089233,163.3455851847236,164.13995074155633,86185500,285.43695068359375,287.13990600791016,281.9052790638438,284.24681310649265,36359500,134.59767150878906,135.36637180477342,132.34371646053006,132.34371646053006,34302000,155.16700744628906,158.44850158691406,151.64999389648438,151.75100708007812,83230000,291.9200134277344,299.6266784667969,284.3833312988281,287.19000244140625,67756500,216.36618041992188,219.6459648282454,213.46407265922187,217.96631678840484,38184000,24.220081329345703,24.82690559783672,23.709070216725344,23.887724983214174,440424000,138.11415100097656,139.19195324052455,136.14872740611025,138.33151637755998,17026500,147.2935333251953,149.40153418212643,145.70140365402233,149.17028111361464,8967600,219.00579833984375,220.87182629153676,216.5469165990812,217.01341987953649,8280800
2022-02-15,169.4553680419922,169.61228383864895,166.96439336840055,167.670499489042,62527400,290.7296142578125,291.04890359942823,287.3914416813156,290.2845344237078,27058300,135.67276000976562,137.16248526255038,134.89114828122072,136.62816089438695,26680000,156.510498046875,158.0070037841797,154.6374969482422,157.60549926757812,56440000,307.4766540527344,307.6666564941406,297.7933349609375,300.0,57286200,219.64593505859375,219.79500994387155,213.74232695681545,219.11918357688074,42685500,26.44377326965332,26.493675834160015,24.73608101327577,24.900760999076507,699869000,140.13392639160156,141.23891320591656,139.34594920215534,139.94371785262393,9500000,148.81446838378906,149.51714427492956,147.65817607688797,147.76491972976046,6631400,221.41612243652344,222.84478796746575,218.58791724634722,220.88157964338254,9461700
2022-02-16,169.2200164794922,169.99476394129306,166.7682631690513,168.53352854543166,61177400,290.39031982421875,291.7186447665817,284.7473355562415,289.29468550260657,29982100,136.7945098876953,137.1401181080741,133.99977506378778,135.7104796838737,25022000,158.10049438476562,158.83399963378906,154.7344970703125,155.79049682617188,52704000,307.7966613769531,308.80999755859375,300.4033203125,304.6833190917969,51294300,215.2132568359375,216.12763335877167,211.0588748963549,211.10857158035873,45817500,26.459745407104492,26.530609192134296,25.502599827448215,26.208233700505765,732676000,140.3875274658203,141.3838315759485,139.24631770172218,139.24631770172218,9076500,148.72555541992188,149.2859020079225,147.3913749033716,148.08514768621885,8482400,222.38796997070312,223.41817142898537,219.25848167486228,221.10506751557153,9561300
2022-02-17,165.62081909179688,168.5923424525554,165.21872801892943,167.72932063065696,69589300,281.88702392578125,287.77237333129176,281.1792173127968,287.34575422063546,32461600,131.63113403320312,136.17429301504373,131.571047355808,135.30975711120635,38950000,154.65249633789062,160.3489990234375,154.5,158.14599609375,64032000,292.1166687011719,306.1666564941406,291.3666687011719,304.4200134277344,55178400,206.43739318847656,216.16740439639116,205.89075993740263,212.708730172333,38747500,24.459619522094727,25.735148587356477,24.118281669763785,25.58044757027019,810595000,137.15408325195312,139.23725584191646,136.46573645869415,138.57607972337283,11367500,147.8182830810547,148.93898963353044,146.68867330728403,148.7255294741924,6227600,218.2963104248047,222.37824727136223,217.86867626214104,221.97976863525557,8131200
2022-02-18,164.0713348388672,167.24879755806595,162.98275576839345,166.54270637048876,82772700,279.1722717285156,284.921896876096,277.6015506207511,284.1365363222138,34264000,129.50978088378906,133.15167049762223,129.3046981313704,132.55278885328372,45620000,152.60150146484375,155.49949645996094,150.89300537109375,155.49949645996094,63604000,285.6600036621094,295.6233215332031,279.2033386230469,295.3333435058594,68501700,204.89688110351562,209.4587549743163,203.9228745504554,208.10708695719387,37128400,23.59629249572754,24.937693968010514,23.055340541376445,24.620307973876027,761255000,137.7971954345703,139.60864799125997,136.88241686874508,137.7881431470899,11733300,146.2338409423828,148.02416709806374,145.85787408878238,147.6840007575709,6423200,216.43032836914062,219.39459777855208,215.60421539557746,218.2866430453478,8121200
2022-02-22,161.14881896972656,163.47307588961104,159.02068432123022,161.7960703511054,91162800,278.96856689453125,282.67238298045737,275.84650682874826,276.3312985806441,41736100,128.92430114746094,131.27507671013754,127.34518092700627,128.9486237480946,44990000,150.19749450683594,152.9824981689453,148.48550415039062,150.47850036621094,66128000,273.84332275390625,285.57666015625,267.0333251953125,278.0433349609375,83288100,200.84185791015625,206.20876605072593,198.83423020137045,201.10025943097085,39852400,23.344776153564453,24.01747279961412,22.955530805597544,22.990462982791453,633422000,137.55259704589844,138.79345100819685,136.2302448843944,136.40233502794334,11333500,144.24658203125,146.57401156527672,143.6199705902751,146.42183547669032,6868900,215.0988006591797,218.03389912903066,213.7381451366537,214.8072305593619,9928800
2022-02-23,156.9808349609375,162.94348458293908,156.6670034206682,162.3452563030733,90009200,271.7452087402344,282.8275727475832,271.5803960838196,281.35378660921566,37811200,126.71404266357422,131.1464693725239,126.65395598655614,130.7467300619608,32786000,144.82699584960938,151.76300048828125,144.6510009765625,151.65049743652344,64244000,254.67999267578125,278.4333190917969,253.52000427246094,276.80999755859375,95256900,197.23411560058594,205.67210376203226,196.8365724227984,202.90913773009862,44481400,22.343719482421875,24.10830305125006,22.257887203863643,23.755984848582248,566511000,134.6724090576172,138.84780671555845,134.0202851937096,138.68476883944018,11799000,144.31820678710938,145.5893368443696,143.98700078643836,144.57779809537203,8016900,209.87974548339844,217.97559493412578,209.36464471712242,216.57607027485824,8669900
